,0,1,2,3,4,5,6
13,Prescribed Standards, ,0-60,0-80,0-80,0-200,0-80
14,Exceeding Standards, ,NA,NA,NA,NA,NA
15,Remarks,,,,,,
16,From Date,To Date,PM2.5,NO,NO2,NOx,SO2
1936,18-01-2021 23:45,19-01-2021 00:00,None,None,None,None,None
1937,19-01-2021 00:00,19-01-2021 00:15,373,40.6,90.4,81.1,15.6
1938,19-01-2021 00:15,19-01-2021 00:30,373,55,78,86.2,16.2
1939,19-01-2021 00:30,19-01-2021 00:45,373,40,79.4,74.8,16.1
1940,19-01-2021 00:45,19-01-2021 01:00,326,35.1,74.8,68.4,15.5
1941,19-01-2021 01:00,19-01-2021 01:15,326,34.9,71.5,66.4,14.6
1942,19-01-2021 01:15,19-01-2021 01:30,326,37.9,66,65.9,14.5
1943,19-01-2021 01:30,19-01-2021 01:45,326,33.8,68.3,63.8,14.3
1944,19-01-2021 01:45,19-01-2021 02:00,309,26,74.2,60.6,13.8
1945,19-01-2021 02:00,19-01-2021 02:15,309,19.3,79.1,57.8,13.9
1946,19-01-2021 02:15,19-01-2021 02:30,309,18.4,67.7,51,13.9
1947,19-01-2021 02:30,19-01-2021 02:45,309,18.8,63.6,49.1,13.1
1948,19-01-2021 02:45,19-01-2021 03:00,294,16.2,64.7,47.6,12.1
1949,19-01-2021 03:00,19-01-2021 03:15,294,12.3,59.8,41.8,13
1950,19-01-2021 03:15,19-01-2021 03:30,294,13.7,63.4,44.9,12.3
1951,19-01-2021 03:30,19-01-2021 03:45,294,9.7,57.9,38.7,11.8
1952,19-01-2021 03:45,19-01-2021 04:00,236,7.7,56.7,36.4,12.2
1953,19-01-2021 04:00,19-01-2021 04:15,236,5.5,59.4,36,12.4
1954,19-01-2021 04:15,19-01-2021 04:30,236,5.9,58.6,36,14.2
1955,19-01-2021 04:30,19-01-2021 04:45,236,7.1,57.5,36.4,16.2
1956,19-01-2021 04:45,19-01-2021 05:00,259,8.6,56.8,37.2,15.9
1957,19-01-2021 05:00,19-01-2021 05:15,259,13.2,49.5,37.1,16.3
1958,19-01-2021 05:15,19-01-2021 05:30,259,14.4,51.1,38.9,15.6
1959,19-01-2021 05:30,19-01-2021 05:45,259,33.1,65.2,61.6,15.5
1960,19-01-2021 05:45,19-01-2021 06:00,264,42.8,70.7,72.4,16.4
1961,19-01-2021 06:00,19-01-2021 06:15,264,47.3,64.1,72.5,16.9
1962,19-01-2021 06:15,19-01-2021 06:30,264,45.8,62.9,70.7,17.8
1963,19-01-2021 06:30,19-01-2021 06:45,264,45.4,60.6,69.2,17.6
1964,19-01-2021 06:45,19-01-2021 07:00,337,52.2,58.5,73.5,17.8
1965,19-01-2021 07:00,19-01-2021 07:15,337,52.3,58.1,73.4,18.3
1966,19-01-2021 07:15,19-01-2021 07:30,337,45,60.1,68.6,17.9
1967,19-01-2021 07:30,19-01-2021 07:45,337,58.6,63,81.2,17.1
1968,19-01-2021 07:45,19-01-2021 08:00,309,50.2,68.2,77,17
1969,19-01-2021 08:00,19-01-2021 08:15,309,47.6,72.5,77.3,16
1970,19-01-2021 08:15,19-01-2021 08:30,309,43.1,78.4,76.8,14.8
1971,19-01-2021 08:30,19-01-2021 08:45,309,38.6,90.1,79.3,16.2
1972,19-01-2021 08:45,19-01-2021 09:00,335,39,82.3,75.5,17.9
1973,19-01-2021 09:00,19-01-2021 09:15,335,34.4,91.8,76.8,19.2
1974,19-01-2021 09:15,19-01-2021 09:30,335,24.6,95.9,71,20.1
1975,19-01-2021 09:30,19-01-2021 09:45,None,None,None,None,None
1976,19-01-2021 09:45,19-01-2021 10:00,None,None,None,None,None
1977,19-01-2021 10:00,19-01-2021 10:15,None,None,None,None,None
1978,19-01-2021 10:15,19-01-2021 10:30,334,19.7,109.1,74.1,21.2
1979,19-01-2021 10:30,19-01-2021 10:45,334,13.9,98.4,63.6,None
1980,19-01-2021 10:45,19-01-2021 11:00,400,11.5,86.2,55.2,None
1981,19-01-2021 11:00,19-01-2021 11:15,400,16,103.2,67.9,None
1982,19-01-2021 11:15,19-01-2021 11:30,400,14.4,116,73.4,19.6
1983,19-01-2021 11:30,19-01-2021 11:45,400,None,None,None,20.1
1984,19-01-2021 11:45,19-01-2021 12:00,339,None,None,None,19.1
1985,19-01-2021 12:00,19-01-2021 12:15,339,None,None,None,19
1986,19-01-2021 12:15,19-01-2021 12:30,339,8.7,95.3,57.8,19.2
1987,19-01-2021 12:30,19-01-2021 12:45,339,8.5,83.5,51.3,19
1988,19-01-2021 12:45,19-01-2021 13:00,236,6,77,45.8,18.4
1989,19-01-2021 13:00,19-01-2021 13:15,236,4.8,79.3,46.1,18
1990,19-01-2021 13:15,19-01-2021 13:30,236,4.5,60.7,36,17.3
1991,19-01-2021 13:30,19-01-2021 13:45,236,9.2,73.8,46.8,17.2
1992,19-01-2021 13:45,19-01-2021 14:00,190,6.3,69.1,41.9,16.6
1993,19-01-2021 14:00,19-01-2021 14:15,190,3.9,61.2,35.7,16.3
1994,19-01-2021 14:15,19-01-2021 14:30,190,7,79.1,47.8,16.1
1995,19-01-2021 14:30,19-01-2021 14:45,190,7.3,67.8,42,16.1
1996,19-01-2021 14:45,19-01-2021 15:00,154,4.3,57.2,34,15.9
1997,19-01-2021 15:00,19-01-2021 15:15,154,3,61.7,35.3,14.3
1998,19-01-2021 15:15,19-01-2021 15:30,154,4.7,55.6,33.4,15
1999,19-01-2021 15:30,19-01-2021 15:45,154,7,68.4,42,14.4
2000,19-01-2021 15:45,19-01-2021 16:00,152,9.7,92.1,56.9,15.1
2001,19-01-2021 16:00,19-01-2021 16:15,152,11.6,88,56.2,15.9
2002,19-01-2021 16:15,19-01-2021 16:30,152,7.3,72.6,44.6,18.1
2003,19-01-2021 16:30,19-01-2021 16:45,152,6.7,72.4,43.9,18.5
2004,19-01-2021 16:45,19-01-2021 17:00,146,7.4,86.5,52,18.3
2005,19-01-2021 17:00,19-01-2021 17:15,146,11.7,99.3,62.4,18.5
2006,19-01-2021 17:15,19-01-2021 17:30,146,29.3,126.4,91,19.6
2007,19-01-2021 17:30,19-01-2021 17:45,146,65.4,146.5,131.1,21.5
2008,19-01-2021 17:45,19-01-2021 18:00,174,87.2,154.7,153.2,24.6
2009,19-01-2021 18:00,19-01-2021 18:15,174,53.6,159,128.1,25.6
2010,19-01-2021 18:15,19-01-2021 18:30,174,69.2,151.2,136.7,25.4
2011,19-01-2021 18:30,19-01-2021 18:45,174,79.7,156.8,148.2,26.3
2012,19-01-2021 18:45,19-01-2021 19:00,252,61.1,157.7,133.6,25.8
2013,19-01-2021 19:00,19-01-2021 19:15,252,52.8,145.4,120.3,24.5
2014,19-01-2021 19:15,19-01-2021 19:30,252,60.5,148.9,128.4,23.7
2015,19-01-2021 19:30,19-01-2021 19:45,252,53.1,156.4,126.4,22.9
2016,19-01-2021 19:45,19-01-2021 20:00,257,28.4,138.8,96.9,22.3
2017,19-01-2021 20:00,19-01-2021 20:15,257,17.4,122,79,20.3
2018,19-01-2021 20:15,19-01-2021 20:30,257,19.6,121.1,80.4,16.5
2019,19-01-2021 20:30,19-01-2021 20:45,257,18.6,120.7,79.3,15.9
2020,19-01-2021 20:45,19-01-2021 21:00,228,18.6,118.8,78.3,15.1
2021,19-01-2021 21:00,19-01-2021 21:15,228,21.6,119.5,81.1,14.7
2022,19-01-2021 21:15,19-01-2021 21:30,228,18.8,124.2,81.4,15.1
2023,19-01-2021 21:30,19-01-2021 21:45,228,34.5,125.3,94.7,15.4
2024,19-01-2021 21:45,19-01-2021 22:00,242,21.8,119.8,81.4,15
2025,19-01-2021 22:00,19-01-2021 22:15,242,18.5,121.1,79.5,14.1
2026,19-01-2021 22:15,19-01-2021 22:30,242,18,114,75.3,13.8
2027,19-01-2021 22:30,19-01-2021 22:45,242,16.1,106.5,69.7,13.3
2028,19-01-2021 22:45,19-01-2021 23:00,226,7.1,85.9,51.5,13
2029,19-01-2021 23:00,19-01-2021 23:15,226,6.6,75,45.2,12.3
2030,19-01-2021 23:15,19-01-2021 23:30,226,5.9,85.5,50.3,11.7
2031,19-01-2021 23:30,19-01-2021 23:45,None,None,None,None,None
2032,19-01-2021 23:45,20-01-2021 00:00,212,6.2,73.2,44,12.3
2033,20-01-2021 00:00,20-01-2021 00:15,212,3,61.3,35,12.4
2034,20-01-2021 00:15,20-01-2021 00:30,212,4.9,59,35.3,13.6
2035,20-01-2021 00:30,20-01-2021 00:45,212,1.9,52.3,29.4,13.6
2036,20-01-2021 00:45,20-01-2021 01:00,208,6.4,52.4,33.1,12.9
2037,20-01-2021 01:00,20-01-2021 01:15,208,2.1,59,33.1,12.9
2038,20-01-2021 01:15,20-01-2021 01:30,208,6.6,58.3,36.4,13.2
2039,20-01-2021 01:30,20-01-2021 01:45,208,4.7,46.8,28.7,12.8
2040,20-01-2021 01:45,20-01-2021 02:00,195,2.4,47.1,27,12.4
2041,20-01-2021 02:00,20-01-2021 02:15,None,None,None,None,None
2042,20-01-2021 02:15,20-01-2021 02:30,195,2.5,50.3,28.8,12.4
2043,20-01-2021 02:30,20-01-2021 02:45,195,4.4,48.7,29.4,12.7
2044,20-01-2021 02:45,20-01-2021 03:00,209,4.6,48.7,29.7,11.7
2045,20-01-2021 03:00,20-01-2021 03:15,209,None,47.4,24.4,12.1
2046,20-01-2021 03:15,20-01-2021 03:30,209,1.3,43.9,24.4,11.8
2047,20-01-2021 03:30,20-01-2021 03:45,209,4.6,43.2,26.7,11.8
2048,20-01-2021 03:45,20-01-2021 04:00,228,3.9,44.8,27,12.3
2049,20-01-2021 04:00,20-01-2021 04:15,228,4,42.3,25.8,12.7
2050,20-01-2021 04:15,20-01-2021 04:30,228,6.2,43,27.9,13.2
2051,20-01-2021 04:30,20-01-2021 04:45,228,5.1,39.9,25.3,12.9
2052,20-01-2021 04:45,20-01-2021 05:00,206,None,42.5,22.2,13.3
2053,20-01-2021 05:00,20-01-2021 05:15,206,3.8,44.8,26.9,13.5
2054,20-01-2021 05:15,20-01-2021 05:30,206,5,40.5,25.6,13
2055,20-01-2021 05:30,20-01-2021 05:45,206,None,40.5,21.3,12.9
2056,20-01-2021 05:45,20-01-2021 06:00,187,3.3,39.2,23.5,13.5
2057,20-01-2021 06:00,20-01-2021 06:15,187,2.8,40.8,23.9,13.5
2058,20-01-2021 06:15,20-01-2021 06:30,187,1.7,46.9,26.4,13.3
2059,20-01-2021 06:30,20-01-2021 06:45,187,3.9,43.2,26.2,13.6
2060,20-01-2021 06:45,20-01-2021 07:00,162,3.1,40.7,24.2,13.7
2061,20-01-2021 07:00,20-01-2021 07:15,162,3.8,40.4,24.6,13.6
2062,20-01-2021 07:15,20-01-2021 07:30,162,5.8,45.1,28.7,13.6
2063,20-01-2021 07:30,20-01-2021 07:45,162,8,43.2,29.5,13.3
2064,20-01-2021 07:45,20-01-2021 08:00,165,10.8,42.7,31.5,12.5
2065,20-01-2021 08:00,20-01-2021 08:15,165,9.1,43.7,30.6,13
2066,20-01-2021 08:15,20-01-2021 08:30,165,10.4,49.7,34.9,14.1
2067,20-01-2021 08:30,20-01-2021 08:45,165,17.3,54.3,43,14.7
2068,20-01-2021 08:45,20-01-2021 09:00,173,25.7,56.4,50.9,15.2
2069,20-01-2021 09:00,20-01-2021 09:15,173,44.1,63.4,69.6,15.6
2070,20-01-2021 09:15,20-01-2021 09:30,173,41.6,66.5,69.2,16.3
2071,20-01-2021 09:30,20-01-2021 09:45,None,None,None,None,None
2072,20-01-2021 09:45,20-01-2021 10:00,None,None,None,None,None
2073,20-01-2021 10:00,20-01-2021 10:15,None,None,None,None,None
2074,20-01-2021 10:15,20-01-2021 10:30,320,46,75.2,77.4,19.5
2075,20-01-2021 10:30,20-01-2021 10:45,320,44.6,79.7,78.6,None
2076,20-01-2021 10:45,20-01-2021 11:00,363,38.1,81.4,74.3,None
2077,20-01-2021 11:00,20-01-2021 11:15,363,36,85.7,74.9,None
2078,20-01-2021 11:15,20-01-2021 11:30,363,26.9,91.9,70.7,20.5
2079,20-01-2021 11:30,20-01-2021 11:45,363,None,None,None,19.7
2080,20-01-2021 11:45,20-01-2021 12:00,276,None,None,None,19.3
2081,20-01-2021 12:00,20-01-2021 12:15,276,None,None,None,18.3
2082,20-01-2021 12:15,20-01-2021 12:30,276,10.1,69.5,45.2,15.9
2083,20-01-2021 12:30,20-01-2021 12:45,276,7.9,64.1,40.5,15.1
2084,20-01-2021 12:45,20-01-2021 13:00,172,11.2,67.7,45.2,14.8
2085,20-01-2021 13:00,20-01-2021 13:15,172,9.1,63.3,41,14.6
2086,20-01-2021 13:15,20-01-2021 13:30,172,10.7,59.3,40.2,14.6
2087,20-01-2021 13:30,20-01-2021 13:45,172,9.1,56.9,37.7,14.4
2088,20-01-2021 13:45,20-01-2021 14:00,147,6.5,55.9,35,14
2089,20-01-2021 14:00,20-01-2021 14:15,147,11,57.8,39.7,14.2
2090,20-01-2021 14:15,20-01-2021 14:30,147,6.8,57.9,36.4,14.6
2091,20-01-2021 14:30,20-01-2021 14:45,147,8,58.2,37.5,14.4
2092,20-01-2021 14:45,20-01-2021 15:00,140,5.3,57.4,34.8,14.5
2093,20-01-2021 15:00,20-01-2021 15:15,140,8.3,60.8,39.1,14.9
2094,20-01-2021 15:15,20-01-2021 15:30,140,10.3,69.7,45.4,15.6
2095,20-01-2021 15:30,20-01-2021 15:45,140,6.8,57.5,36.1,15.8
2096,20-01-2021 15:45,20-01-2021 16:00,110,7.5,59.9,38,16.7
2097,20-01-2021 16:00,20-01-2021 16:15,110,6.9,59.2,37.1,16.7
2098,20-01-2021 16:15,20-01-2021 16:30,110,11.4,62.8,42.7,17.3
2099,20-01-2021 16:30,20-01-2021 16:45,None,None,None,None,None
2100,20-01-2021 16:45,20-01-2021 17:00,116,9.4,87.3,54.1,18.3
2101,20-01-2021 17:00,20-01-2021 17:15,116,13.2,106,67.1,17.5
2102,20-01-2021 17:15,20-01-2021 17:30,116,17,115.8,75.4,17.3
2103,20-01-2021 17:30,20-01-2021 17:45,116,22.7,132.4,88.9,17.6
2104,20-01-2021 17:45,20-01-2021 18:00,170,27.8,148,101.4,18.7
2105,20-01-2021 18:00,20-01-2021 18:15,170,25,154.8,102.6,17.9
2106,20-01-2021 18:15,20-01-2021 18:30,170,54.9,151.2,125,18.9
2107,20-01-2021 18:30,20-01-2021 18:45,170,47.5,158.6,123,20
2108,20-01-2021 18:45,20-01-2021 19:00,156,88.2,163.2,158.5,20.1
2109,20-01-2021 19:00,20-01-2021 19:15,156,88.1,161,157.3,22.1
2110,20-01-2021 19:15,20-01-2021 19:30,156,83.6,162.1,154.2,22.3
2111,20-01-2021 19:30,20-01-2021 19:45,156,92.7,157.3,159,22.3
2112,20-01-2021 19:45,20-01-2021 20:00,229,102.9,161.9,169.8,23.2
2113,20-01-2021 20:00,20-01-2021 20:15,229,70.9,164.8,145.3,20.6
2114,20-01-2021 20:15,20-01-2021 20:30,None,None,None,None,None
2115,20-01-2021 20:30,20-01-2021 20:45,229,37,144.4,106.9,14.9
2116,20-01-2021 20:45,20-01-2021 21:00,221,36,142.1,104.9,15.2
2117,20-01-2021 21:00,20-01-2021 21:15,221,23.9,131.3,89.3,14.4
2118,20-01-2021 21:15,20-01-2021 21:30,221,15.7,119.3,76.2,14
2119,20-01-2021 21:30,20-01-2021 21:45,221,11.3,111.6,68.5,13.1
2120,20-01-2021 21:45,20-01-2021 22:00,159,10.1,112.2,67.9,12.6
2121,20-01-2021 22:00,20-01-2021 22:15,159,10.1,117.3,70.6,12.9
2122,20-01-2021 22:15,20-01-2021 22:30,159,7.3,100,59.1,13
2123,20-01-2021 22:30,20-01-2021 22:45,159,5,87.9,50.8,12.4
2124,20-01-2021 22:45,20-01-2021 23:00,163,7.1,93.1,55.3,11.5
2125,20-01-2021 23:00,20-01-2021 23:15,163,8,95.6,57.4,11.4
2126,20-01-2021 23:15,20-01-2021 23:30,163,4.2,75.8,43.7,11.3
2127,20-01-2021 23:30,20-01-2021 23:45,None,None,None,None,None
2128,20-01-2021 23:45,21-01-2021 00:00,132,5.3,66.2,39.5,11.3
2129,21-01-2021 00:00,21-01-2021 00:15,132,6.6,53.4,33.8,12.4
2130,21-01-2021 00:15,21-01-2021 00:30,132,None,45.7,22.8,15.3
2131,21-01-2021 00:30,21-01-2021 00:45,132,2.4,43.1,24.9,16.6
2132,21-01-2021 00:45,21-01-2021 01:00,115,1.7,43.5,24.5,16.4
2133,21-01-2021 01:00,21-01-2021 01:15,115,4.3,39.5,24.5,15.7
2134,21-01-2021 01:15,21-01-2021 01:30,115,3.8,41.2,25,15.2
2135,21-01-2021 01:30,21-01-2021 01:45,115,5.7,41.2,26.6,15.6
2136,21-01-2021 01:45,21-01-2021 02:00,113,2.8,37.8,22.3,16.3
2137,21-01-2021 02:00,21-01-2021 02:15,113,1.1,36.8,20.5,16.7
2138,21-01-2021 02:15,21-01-2021 02:30,113,3.8,35.9,22.2,17.1
2139,21-01-2021 02:30,21-01-2021 02:45,113,None,35.4,17.1,16.9
2140,21-01-2021 02:45,21-01-2021 03:00,107,1.1,35.7,19.9,17.3
2141,21-01-2021 03:00,21-01-2021 03:15,107,4.1,36.8,22.9,17.6
2142,21-01-2021 03:15,21-01-2021 03:30,107,2.9,34,20.4,18.2
2143,21-01-2021 03:30,21-01-2021 03:45,107,3.1,33.9,20.5,17.3
2144,21-01-2021 03:45,21-01-2021 04:00,106,3.5,33,20.4,16.7
2145,21-01-2021 04:00,21-01-2021 04:15,106,6.4,31.2,21.8,17
2146,21-01-2021 04:15,21-01-2021 04:30,106,3,33.3,20.2,18.9
2147,21-01-2021 04:30,21-01-2021 04:45,106,2.7,35.7,21.2,19.6
2148,21-01-2021 04:45,21-01-2021 05:00,120,3.4,49.6,29.2,20.2
2149,21-01-2021 05:00,21-01-2021 05:15,120,2.4,37.7,22,20.7
2150,21-01-2021 05:15,21-01-2021 05:30,120,4.2,38.1,23.7,20.8
2151,21-01-2021 05:30,21-01-2021 05:45,120,2.5,38.1,22.3,20.1
2152,21-01-2021 05:45,21-01-2021 06:00,116,3.7,34.2,21.2,19.1
2153,21-01-2021 06:00,21-01-2021 06:15,116,0.1,37.1,19.9,18.4
2154,21-01-2021 06:15,21-01-2021 06:30,116,3.6,38.4,23.3,17.2
2155,21-01-2021 06:30,21-01-2021 06:45,116,4.9,36.8,23.6,16.6
2156,21-01-2021 06:45,21-01-2021 07:00,120,2.8,41.2,24.2,16
2157,21-01-2021 07:00,21-01-2021 07:15,120,4.1,44.4,27,15.3
2158,21-01-2021 07:15,21-01-2021 07:30,120,3.3,44.7,26.4,14.9
2159,21-01-2021 07:30,21-01-2021 07:45,120,6,46.7,29.7,15.8
2160,21-01-2021 07:45,21-01-2021 08:00,132,2,50.6,28.5,15.2
2161,21-01-2021 08:00,21-01-2021 08:15,132,6.5,52,32.9,15.4
2162,21-01-2021 08:15,21-01-2021 08:30,132,6.7,44.9,29.3,16.2
2163,21-01-2021 08:30,21-01-2021 08:45,132,3.5,49.8,29.3,17.1
2164,21-01-2021 08:45,21-01-2021 09:00,142,8.1,51.7,34.1,17.2
2165,21-01-2021 09:00,21-01-2021 09:15,142,6.6,57,35.7,18.2
2166,21-01-2021 09:15,21-01-2021 09:30,142,6.9,50,32.2,19.1
2167,21-01-2021 09:30,21-01-2021 09:45,None,None,None,None,None
2168,21-01-2021 09:45,21-01-2021 10:00,None,None,None,None,None
2169,21-01-2021 10:00,21-01-2021 10:15,None,None,None,None,None
2170,21-01-2021 10:15,21-01-2021 10:30,143,7,56.2,35.6,21.2
2171,21-01-2021 10:30,21-01-2021 10:45,143,10.9,56.5,38.9,None
2172,21-01-2021 10:45,21-01-2021 11:00,150,6.7,56.4,35.4,None
2173,21-01-2021 11:00,21-01-2021 11:15,150,6,60.5,37,None
2174,21-01-2021 11:15,21-01-2021 11:30,150,8.6,60.9,39.4,26.8
2175,21-01-2021 11:30,21-01-2021 11:45,150,None,None,None,28.4
2176,21-01-2021 11:45,21-01-2021 12:00,129,None,None,None,29.4
2177,21-01-2021 12:00,21-01-2021 12:15,129,None,None,None,28.7
2178,21-01-2021 12:15,21-01-2021 12:30,129,377,14,313.9,None
2179,21-01-2021 12:30,21-01-2021 12:45,129,428.5,17.3,357.6,None
2180,21-01-2021 12:45,21-01-2021 13:00,123,225.9,14.4,191.3,None
2181,21-01-2021 13:00,21-01-2021 13:15,123,3.5,38.5,23.3,9.2
2182,21-01-2021 13:15,21-01-2021 13:30,123,6.5,61.3,37.9,16.5
2183,21-01-2021 13:30,21-01-2021 13:45,123,5.5,60.4,36.6,18.2
2184,21-01-2021 13:45,21-01-2021 14:00,104,5.5,67.7,40.5,19.3
2185,21-01-2021 14:00,21-01-2021 14:15,104,9.9,64.1,42.1,19.8
2186,21-01-2021 14:15,21-01-2021 14:30,104,8.5,59.4,38.5,19.6
2187,21-01-2021 14:30,21-01-2021 14:45,104,8.1,60.9,39,19
2188,21-01-2021 14:45,21-01-2021 15:00,100,6.3,60.1,37.1,19.3
2189,21-01-2021 15:00,21-01-2021 15:15,100,6.8,57.3,36,18.5
2190,21-01-2021 15:15,21-01-2021 15:30,None,None,None,None,None
2191,21-01-2021 15:30,21-01-2021 15:45,100,5.1,57.9,34.9,17.9
2192,21-01-2021 15:45,21-01-2021 16:00,94,4.6,56.6,33.9,17.5
2193,21-01-2021 16:00,21-01-2021 16:15,94,2.2,59.6,33.5,17.3
2194,21-01-2021 16:15,21-01-2021 16:30,94,3.9,60.3,35.2,17.3
2195,21-01-2021 16:30,21-01-2021 16:45,94,5.2,63.4,38,17.3
2196,21-01-2021 16:45,21-01-2021 17:00,89,5.6,84.4,49.5,17
2197,21-01-2021 17:00,21-01-2021 17:15,89,14.3,100.1,64.9,17.2
2198,21-01-2021 17:15,21-01-2021 17:30,89,16.1,102.7,67.7,17.1
2199,21-01-2021 17:30,21-01-2021 17:45,89,20.1,132,86.6,19.8
2200,21-01-2021 17:45,21-01-2021 18:00,None,None,None,None,None
2201,21-01-2021 18:00,21-01-2021 18:15,134,75.9,164.4,149.2,22.1
2202,21-01-2021 18:15,21-01-2021 18:30,None,None,None,None,None
2203,21-01-2021 18:30,21-01-2021 18:45,134,112.6,170.2,182.1,27.3
2204,21-01-2021 18:45,21-01-2021 19:00,178,90.2,167.4,162.4,24.1
2205,21-01-2021 19:00,21-01-2021 19:15,178,125.2,165.6,189.8,25.4
2206,21-01-2021 19:15,21-01-2021 19:30,178,261.1,180.5,308.3,34.6
2207,21-01-2021 19:30,21-01-2021 19:45,178,203,185.8,263.8,35.5
2208,21-01-2021 19:45,21-01-2021 20:00,277,160.7,184.7,228.9,31.9
2209,21-01-2021 20:00,21-01-2021 20:15,277,188.8,197.4,258.5,63.5
2210,21-01-2021 20:15,21-01-2021 20:30,277,237,209.1,303.9,90
2211,21-01-2021 20:30,21-01-2021 20:45,277,225.9,202.3,291.3,59.4
2212,21-01-2021 20:45,21-01-2021 21:00,505,251.3,205.9,313.9,46.6
2213,21-01-2021 21:00,21-01-2021 21:15,505,167.9,175.7,230,40.1
2214,21-01-2021 21:15,21-01-2021 21:30,505,44.4,161.8,122.2,20.5
2215,21-01-2021 21:30,21-01-2021 21:45,505,19.3,137.8,89,14.8
2216,21-01-2021 21:45,21-01-2021 22:00,287,12.8,105.7,66.6,10.7
2217,21-01-2021 22:00,21-01-2021 22:15,287,9.8,95.8,58.9,8.6
2218,21-01-2021 22:15,21-01-2021 22:30,287,6.9,77.8,47,7.1
2219,21-01-2021 22:30,21-01-2021 22:45,287,7.8,74.7,46,5.4
2220,21-01-2021 22:45,21-01-2021 23:00,218,7.8,69,43,5.3
2221,21-01-2021 23:00,21-01-2021 23:15,218,6.7,64,39.5,4.7
2222,21-01-2021 23:15,21-01-2021 23:30,218,5,63.2,37.7,3.4
2223,21-01-2021 23:30,21-01-2021 23:45,None,None,None,None,None
2224,21-01-2021 23:45,22-01-2021 00:00,None,None,None,None,None
2225,22-01-2021 00:00,22-01-2021 00:15,192,4,47.5,28.5,5.4
2226,22-01-2021 00:15,22-01-2021 00:30,192,5.7,45.1,28.6,11.2
2227,22-01-2021 00:30,22-01-2021 00:45,192,3.7,47.5,28.2,12.2
2228,22-01-2021 00:45,22-01-2021 01:00,184,1.7,46.6,26.2,12.7
2229,22-01-2021 01:00,22-01-2021 01:15,184,2.8,40.6,23.9,12.9
2230,22-01-2021 01:15,22-01-2021 01:30,184,3.9,40.2,24.6,12.9
2231,22-01-2021 01:30,22-01-2021 01:45,184,5,41.6,26.2,12.8
2232,22-01-2021 01:45,22-01-2021 02:00,188,4.4,40.5,25.1,12.6
2233,22-01-2021 02:00,22-01-2021 02:15,188,4.7,41.3,25.8,12.8
2234,22-01-2021 02:15,22-01-2021 02:30,188,4.8,43.2,26.9,12.4
2235,22-01-2021 02:30,22-01-2021 02:45,188,2.9,51.3,29.6,11.9
2236,22-01-2021 02:45,22-01-2021 03:00,192,5.6,48.7,30.4,11.9
2237,22-01-2021 03:00,22-01-2021 03:15,192,5,49.8,30.6,11.9
2238,22-01-2021 03:15,22-01-2021 03:30,192,6,47.2,29.9,11.6
2239,22-01-2021 03:30,22-01-2021 03:45,192,4.1,41,25.2,11.2
2240,22-01-2021 03:45,22-01-2021 04:00,185,0.6,40.2,21.9,10.5
2241,22-01-2021 04:00,22-01-2021 04:15,185,4.1,38,23.5,10.7
2242,22-01-2021 04:15,22-01-2021 04:30,185,3.1,37.4,22.4,11
2243,22-01-2021 04:30,22-01-2021 04:45,185,6.1,34.9,23.5,11.3
2244,22-01-2021 04:45,22-01-2021 05:00,136,5.8,34.7,23.2,11.4
2245,22-01-2021 05:00,22-01-2021 05:15,136,1.4,35.1,19.9,12
2246,22-01-2021 05:15,22-01-2021 05:30,136,3.9,43.5,26.3,12.2
2247,22-01-2021 05:30,22-01-2021 05:45,136,7.5,49.7,32.6,11.6
2248,22-01-2021 05:45,22-01-2021 06:00,156,5.4,54.4,33.3,11
2249,22-01-2021 06:00,22-01-2021 06:15,156,5.3,41.7,26.5,11.4
2250,22-01-2021 06:15,22-01-2021 06:30,156,3,47.1,27.4,11.4
2251,22-01-2021 06:30,22-01-2021 06:45,156,1.7,46.9,26.4,11.7
2252,22-01-2021 06:45,22-01-2021 07:00,142,3.2,52.9,30.7,12
2253,22-01-2021 07:00,22-01-2021 07:15,142,5.3,45.4,28.4,12.1
2254,22-01-2021 07:15,22-01-2021 07:30,142,4.6,55.3,33.2,12.1
2255,22-01-2021 07:30,22-01-2021 07:45,142,5.7,49.3,30.9,12.5
2256,22-01-2021 07:45,22-01-2021 08:00,160,7.5,51.6,33.5,12.3
2257,22-01-2021 08:00,22-01-2021 08:15,160,15.9,57.5,43.5,12.5
2258,22-01-2021 08:15,22-01-2021 08:30,160,13.6,61.6,43.8,13
2259,22-01-2021 08:30,22-01-2021 08:45,160,16.9,61.7,46.6,12.9
2260,22-01-2021 08:45,22-01-2021 09:00,181,22.5,64.4,52.5,12.9
2261,22-01-2021 09:00,22-01-2021 09:15,181,16.2,60.4,45.3,12.9
2262,22-01-2021 09:15,22-01-2021 09:30,181,18.9,63,48.9,12.9
2263,22-01-2021 09:30,22-01-2021 09:45,None,None,None,None,None
2264,22-01-2021 09:45,22-01-2021 10:00,None,None,None,None,None
2265,22-01-2021 10:00,22-01-2021 10:15,None,None,None,None,None
2266,22-01-2021 10:15,22-01-2021 10:30,244,19.7,63.2,49.6,13.9
2267,22-01-2021 10:30,22-01-2021 10:45,244,23.2,68.9,55.5,None
2268,22-01-2021 10:45,22-01-2021 11:00,237,17.9,67.8,50.6,None
2269,22-01-2021 11:00,22-01-2021 11:15,237,17.9,62.7,47.9,None
2270,22-01-2021 11:15,22-01-2021 11:30,237,16.2,55.9,42.9,14.4
